Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
11418	14:37:26.777	00:00:11.418	572	559,5909	313,1983	0,6781088	0,3157838	696,8707	3,959177	0	604,3146	361,345	0,4185124	0,3113384	692,9131	3,928266	0	28	582	337						No media	0	1280	1024	0	0	573	340	498	0	Content		582	337	11418059	379983978	
11438	14:37:26.797	00:00:11.437	573	559,0341	319,269	0,6760572	0,3166638	698,0044	3,953184	0	603,3008	355,3151	0,4169792	0,3122632	694,2311	3,956035	0	28	581	337						No media	0	1280	1024	0	0	573	340	498	0	Content		581	337	11437946	380003865	
11458	14:37:26.817	00:00:11.457	574	1001,436	749,9543	0,6715748	0,3186741	698,0044	4,096202	0	1076,06	790,8717	0,4136871	0,314949	694,2311	3,968146	0	29	1039	770						No media	0	1280	1024	0	0	1039	770	199	0	Content		1039	770	11457917	380023836	
11478	14:37:26.837	00:00:11.477	575	1320,156	1002,218	0,6670603	0,3200464	698,0044	4,079657	0	1376,766	1068,843	0,4099641	0,3172307	694,2311	3,945828	0	29	1348	1036						No media	0	1280	1024	0	0	1039	770	199	0	Content		1348	1036	11477919	380043838	
11498	14:37:26.857	00:00:11.497	576	1512,377	1161,112	0,6636283	0,3204323	698,0044	4,038576	0	1619,495	1212,885	0,4066043	0,3185736	694,2311	3,99118	0	29	1566	1187						No media	0	1280	1024	0	0	1039	770	199	0	Content		1566	1187	11497856	380063775	
11518	14:37:26.877	00:00:11.517	577	1522,741	1123,788	0,662358	0,3195708	698,0044	4,133215	0	1632,326	1219,852	0,4046808	0,3179982	694,2311	4,013493	0	29	1578	1172						No media	0	1280	1024	0	0	1039	770	199	0	Content		1578	1172	11517661	380083580	
11538	14:37:26.897	00:00:11.537	578	1496,337	1090,432	0,6620623	0,3195585	686,2161	4,050442	0	1578,814	1225,008	0,4039283	0,3182342	679,4854	3,934867	0	29	1538	1158						No media	0	1280	1024	0	0	1039	770	199	0	Content		1538	1158	11537691	380103610	
11558	14:37:26.917	00:00:11.557	579	1199,15	847,751	0,6647271	0,316954	686,2161	4,228985	0	1350,515	876,0934	0,4060272	0,3151844	679,4854	4,205344	0	29	1275	862						No media	0	1280	1024	0	0	1039	770	199	0	Content		1275	862	11557545	380123464	
11578	14:37:26.937	00:00:11.577	580	830,798	506,0532	0,6701261	0,3129852	686,2161	4,180959	0	899,2086	520,1588	0,4119663	0,309419	679,4854	3,929206	0	29	865	513						No media	0	1280	1024	0	0	1039	770	199	0	Content		865	513	11577536	380143455	
11597	14:37:26.956	00:00:11.597	581	500,5944	351,798	0,6755442	0,3112324	686,2161	4,06387	0	599,0787	376,0954	0,4176019	0,3066125	679,4854	3,994101	0	29	550	364						No media	0	1280	1024	0	0	1039	770	199	0	Content		550	364	11597447	380163366	
11617	14:37:26.976	00:00:11.617	582	463,1414	348,9061	0,6781579	0,3117379	686,2161	4,098153	0	501,6566	342,2554	0,4202654	0,3061873	679,4854	4,003632	0	29	482	346						No media	0	1280	1024	0	0	1039	770	199	0	Content		482	346	11617421	380183340	
11637	14:37:26.996	00:00:11.637	583	435,5854	321,0018	0,6796728	0,3120391	696,8508	4,194394	0	402,4365	268,2046	0,4212699	0,3058731	694,8574	4,100966	0	29	419	295						No media	0	1280	1024	0	0	1039	770	199	0	Content		419	295	11637269	380203188	
11657	14:37:27.016	00:00:11.657	584	448,5309	326,8144	0,6806515	0,3120408	696,8508	4,211557	0	484,7519	319,1236	0,4219449	0,3051916	694,8574	4,071089	0		467	323						No media	0	1280	1024	0	0				0	Content		467	323	11657284	380223203	
11677	14:37:27.036	00:00:11.677	585	457,2048	317,1969	0,6809765	0,3118936	696,8508	4,145434	0	499,1617	325,7679	0,4221242	0,3045058	694,8574	4,087473	0		478	321						No media	0	1280	1024	0	0				0	Content		478	321	11677144	380243063	
11709	14:37:27.068																				KeyPress	4	32	0	Space																	
11711	14:37:27.070																				InstructionEnd	4096	0	0	Instruction Element																	
